SKpersonId_person1,SKpersonId_person2,personStrId_person1,personStrId_person2,sign
gap0074,skp003623,Antonio da Terrinca^0^0^1681,Antonio Marco Magliabechi^1633^1714^0,1
gap0078,skp003623,Antonio Nicolas^0^0^1675,Antonio Marco Magliabechi^1633^1714^0,1
gap0086,skp003623,Arcioni Angelo Maria^0^0^1681,Antonio Marco Magliabechi^1633^1714^0,1
gap0094,skp003623,Arnaud Giovanni^0^0^1683,Antonio Marco Magliabechi^1633^1714^0,1
gap0126,skp003623,Baba Andrea^0^0^1691,Antonio Marco Magliabechi^1633^1714^0,1
gap0135,skp003623,Badii Raffaello^0^0^1685,Antonio Marco Magliabechi^1633^1714^0,1
gap0138,skp003623,Baffico Giovanni Francesco^0^0^1683,Antonio Marco Magliabechi^1633^1714^0,1
gap0141,skp003623,Baglioni Paolo^0^0^1688,Antonio Marco Magliabechi^1633^1714^0,1
gap0156,skp003623,Baldinucci Filippo^0^0^1676,Antonio Marco Magliabechi^1633^1714^0,1
gap0171,skp003623,Bambacari Cesare Niccolò^0^0^1688,Antonio Marco Magliabechi^1633^1714^0,1
gap0181,skp003623,Barbetti Antonio Maria^0^0^1681,Antonio Marco Magliabechi^1633^1714^0,1
gap0189,skp003623,Barbigioni Diamante^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap0202,skp003623,Barone Bonaventura^0^0^1681,Antonio Marco Magliabechi^1633^1714^0,1
gap0207,skp003623,Bartholinus Caspar^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap0213,skp003623,Bartolini Cristoforo^0^0^1688,Antonio Marco Magliabechi^1633^1714^0,1
gap0215,skp003623,Bartolini Niccolò^0^0^1681,Antonio Marco Magliabechi^1633^1714^0,1
gap0217,skp003623,Bartolommei Mattia Maria^0^0^1676,Antonio Marco Magliabechi^1633^1714^0,1
gap0232,skp003623,Becci Giovanni Battista^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap0239,skp003623,Bellini Francesco Maria^0^0^1684,Antonio Marco Magliabechi^1633^1714^0,1
gap0241,skp003623,Bellini Lorenzo^1643^1704^0,Antonio Marco Magliabechi^1633^1714^0,1
gap0245,skp003623,Bellori Giovanni Pietro^0^0^1682,Antonio Marco Magliabechi^1633^1714^0,1
gap0261,skp003623,Benvenuti Bernardo^0^0^1667,Antonio Marco Magliabechi^1633^1714^0,1
gap0263,skp003623,Benvenuti Giovanni Francesco^0^0^1685,Antonio Marco Magliabechi^1633^1714^0,1
gap0284,skp003623,Beverini Bartolomeo^0^0^1681,Antonio Marco Magliabechi^1633^1714^0,1
gap0288,skp003623,Biffi Niccol•^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap0289,skp003623,Bigazzi Angelico^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap0294,skp003623,Bimbacci Niccol•^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap0307,skp003623,Blaeu Pietro^0^0^1672,Antonio Marco Magliabechi^1633^1714^0,1
gap0328,skp003623,Bondicchi Francesco^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap0331,skp003623,Bonfanti Cristoforo^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap0355,skp003623,Bosca Pietro Paolo^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap0358,skp003623,Bosdari Pietro^0^0^1677,Antonio Marco Magliabechi^1633^1714^0,1
gap0359,skp003623,Boselli Cipriano^0^0^1672,Antonio Marco Magliabechi^1633^1714^0,1
gap0372,skp003623,Brancaccini Domenico Maria^0^0^1681,Antonio Marco Magliabechi^1633^1714^0,1
gap0382,skp003623,Brigandi Simeone^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap0386,skp003623,Brondi Giuseppe^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap0395,skp003623,Bubani Ortensio^0^0^1681,Antonio Marco Magliabechi^1633^1714^0,1
gap0427,skp003623,Cacherani Giuseppe^0^0^1677,Antonio Marco Magliabechi^1633^1714^0,1
gap0428,skp003623,Cadorino Giacomo^0^0^1677,Antonio Marco Magliabechi^1633^1714^0,1
gap0448,skp003623,Canale Giovanni^0^0^1683,Antonio Marco Magliabechi^1633^1714^0,1
gap0461,skp003623,Capisucchi Raimondo^0^0^1674,Antonio Marco Magliabechi^1633^1714^0,1
gap0464,skp003623,Capponi Francesco^0^0^1694,Antonio Marco Magliabechi^1633^1714^0,1
gap0472,skp003623,Caramelli Antonio Francesco^0^0^1683,Antonio Marco Magliabechi^1633^1714^0,1
gap0473,skp003623,Caramelli Lorenzo^0^0^1684,Antonio Marco Magliabechi^1633^1714^0,1
gap0485,skp003623,Carli Paolo Francesco^0^0^1677,Antonio Marco Magliabechi^1633^1714^0,1
gap0487,skp003623,Carlo di S. Antonio da Padova^0^0^1676,Antonio Marco Magliabechi^1633^1714^0,1
gap0488,skp003623,Carlo Giovanni del Gesù^0^0^1681,Antonio Marco Magliabechi^1633^1714^0,1
gap0490,skp003623,Caro Francesco^0^0^1686,Antonio Marco Magliabechi^1633^1714^0,1
gap0499,skp003623,Casati Paolo^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap0509,skp003623,Castri Ottavio^0^0^1687,Antonio Marco Magliabechi^1633^1714^0,1
gap0520,skp003623,Cavalcanti Lorenzo Maria^0^0^1681,Antonio Marco Magliabechi^1633^1714^0,1
gap0527,skp003623,Cavina Pietro Maria^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap0531,skp003623,Cecchi Giovanni Filippo^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap0533,skp003623,Cecini Fabrizio^0^0^1669,Antonio Marco Magliabechi^1633^1714^0,1
gap0541,skp003623,Cenni Giacomo Maria^0^0^1688,Antonio Marco Magliabechi^1633^1714^0,1
gap0568,skp003623,Chiari Gaetano^0^0^1677,Antonio Marco Magliabechi^1633^1714^0,1
gap0610,skp003623,Colzi Carlo^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap0615,skp003623,Combi Sebastiano^0^0^1659,Antonio Marco Magliabechi^1633^1714^0,1
gap0620,skp003623,Comparini Maddalena Angelica^0^0^1685,Antonio Marco Magliabechi^1633^1714^0,1
gap0622,skp003623,Comparini Maria Francesca^0^0^1673,Antonio Marco Magliabechi^1633^1714^0,1
gap0629,skp003623,Conti Alessandro^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap0636,skp003623,Conzatti Zaccaria^0^0^1684,Antonio Marco Magliabechi^1633^1714^0,1
gap0652,skp003623,Corsi Domenico Maria^0^0^1674,Antonio Marco Magliabechi^1633^1714^0,1
gap0662,skp003623,Cosmi Stefano^0^0^1683,Antonio Marco Magliabechi^1633^1714^0,1
gap0668,skp003623,Costa Giovanni Battista^0^0^1690,Antonio Marco Magliabechi^1633^1714^0,1
gap0671,skp003623,Costantino Giulio Cesare^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap0677,skp003623,Crasso Lorenzo^0^0^1684,Antonio Marco Magliabechi^1633^1714^0,1
gap0702,skp003623,Dalla Casa Lodovico^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap0705,skp003623,Damaideno Teodoro^0^0^1682,Antonio Marco Magliabechi^1633^1714^0,1
gap0714,skp003623,Dati Francesco^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap0748,skp003623,Del Monte Cerbone^0^0^1681,Antonio Marco Magliabechi^1633^1714^0,1
gap0791,skp003623,Donati Pier Martino^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap0795,skp003623,Doni Francesco^0^0^1683,Antonio Marco Magliabechi^1633^1714^0,1
gap0797,skp003623,Donnoli Francesco Alfonso^0^0^1682,Antonio Marco Magliabechi^1633^1714^0,1
gap0800,skp003623,Dottori C[arlo] de'^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap0807,skp003623,Ducei Francesco^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap0819,skp003623,Edelius Giovanni^0^0^1687,Antonio Marco Magliabechi^1633^1714^0,1
gap0830,skp003623,Erico Giovanni Pietro^0^0^1701,Antonio Marco Magliabechi^1633^1714^0,1
gap0868,skp003623,Felici Giovanni Battista^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap0882,skp003623,Fesch Sebastian^0^0^1685,Antonio Marco Magliabechi^1633^1714^0,1
gap0896,skp003623,Finardi Angelo^0^0^1676,Antonio Marco Magliabechi^1633^1714^0,1
gap0905,skp003623,Fiorelli Giacomo^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap0921,skp003623,Forzoni Accolti Pier Andrea^0^0^1689,Antonio Marco Magliabechi^1633^1714^0,1
gap0926,skp003623,Frambotti Giuseppe^0^0^1684,Antonio Marco Magliabechi^1633^1714^0,1
gap0927,skp003623,Frambotti Pietro Maria^0^0^1684,Antonio Marco Magliabechi^1633^1714^0,1
gap0935,skp003623,Francesco di Prato^0^0^1682,Antonio Marco Magliabechi^1633^1714^0,1
gap0962,skp003623,Gaggioli Giovanni Domenico^0^0^1683,Antonio Marco Magliabechi^1633^1714^0,1
gap0984,skp003623,Gastines Gilles de^0^0^1673,Antonio Marco Magliabechi^1633^1714^0,1
gap0994,skp003623,Gerini Pier Antonio^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap0998,skp003623,Gherardi Gherardo^0^0^1673,Antonio Marco Magliabechi^1633^1714^0,1
gap1047,skp003623,Giovanni Paolo^0^0^1677,Antonio Marco Magliabechi^1633^1714^0,1
gap1059,skp003623,Giulianetti Giovan Paolo^0^0^1683,Antonio Marco Magliabechi^1633^1714^0,1
gap1063,skp003623,Giuseppe da Firenze^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap1068,skp003623,Giusti Giacomo^0^0^1685,Antonio Marco Magliabechi^1633^1714^0,1
gap1103,skp003623,Grazzini Filippo^0^0^1677,Antonio Marco Magliabechi^1633^1714^0,1
gap1114,skp003623,Guadagni Pier Antonio^0^0^1661,Antonio Marco Magliabechi^1633^1714^0,1
gap1140,skp003623,Hainzel Marco^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap1145,skp003623,Haroldus Franciscus^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap1173,skp003623,Jean-Antoine Huguetan e Compagnia^0^0^0,Antonio Marco Magliabechi^1633^1714^0,1
gap1179,skp003623,Marc Huguetan^1655^1702^0,Antonio Marco Magliabechi^1633^1714^0,1
gap1199,skp003623,Ivanovich Cristoforo^0^0^1682,Antonio Marco Magliabechi^1633^1714^0,1
gap1206,skp003623,Job Christian^0^0^1684,Antonio Marco Magliabechi^1633^1714^0,1
gap1229,skp003623,La Fontaine Abraham de^0^0^1676,Antonio Marco Magliabechi^1633^1714^0,1
gap1240,skp003623,Langenmantel Hieronymus Ambrosius^0^0^1687,Antonio Marco Magliabechi^1633^1714^0,1
gap1246,skp003623,Lapi Jacopo^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap1252,skp003623,Latini Cosimo^0^0^1698,Antonio Marco Magliabechi^1633^1714^0,1
gap1257,skp003623,Ledgerd John^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap1262,skp003623,Lemene Francesco^0^0^1695,Antonio Marco Magliabechi^1633^1714^0,1
gap1285,skp003623,Livi Francesco^0^0^1686,Antonio Marco Magliabechi^1633^1714^0,1
gap1307,skp003623,Lucchesini Gian Lorenzo^0^0^1696,Antonio Marco Magliabechi^1633^1714^0,1
gap1333,skp003623,Macedo Francesco^1596^1681^0,Antonio Marco Magliabechi^1633^1714^0,1
gap1334,skp003623,Macedo de Carvalho Francesco^0^0^1691,Antonio Marco Magliabechi^1633^1714^0,1
gap1340,skp003623,Maffei Paolo Alessandro^0^0^1682,Antonio Marco Magliabechi^1633^1714^0,1
gap1346,skp003623,Maggio Pier Matteo^0^0^1687,Antonio Marco Magliabechi^1633^1714^0,1
gap1348,skp003623,Magi Virginio^0^0^1675,Antonio Marco Magliabechi^1633^1714^0,1
gap1350,skp003623,Magliabechi Jacopo^0^0^1667,Antonio Marco Magliabechi^1633^1714^0,1
gap1353,skp003623,Magnavacca Giuseppe^0^0^1689,Antonio Marco Magliabechi^1633^1714^0,1
gap1365,skp003623,Malaspina Francesco Antonio^0^0^1689,Antonio Marco Magliabechi^1633^1714^0,1
gap1400,skp003623,Marchetti Alessandro^1633^1714^0,Antonio Marco Magliabechi^1633^1714^0,1
gap1409,skp003623,Mariani Paolo^0^0^1682,Antonio Marco Magliabechi^1633^1714^0,1
gap1417,skp003623,Marmi Giacinto^0^0^1676,Antonio Marco Magliabechi^1633^1714^0,1
gap1418,skp003623,Marracci Lodovico^0^0^1685,Antonio Marco Magliabechi^1633^1714^0,1
gap1420,skp003623,Marsigli Luigi Ferdinando^0^0^1682,Antonio Marco Magliabechi^1633^1714^0,1
gap1424,skp003623,Martelli Giovanni Vincenzo^0^0^1676,Antonio Marco Magliabechi^1633^1714^0,1
gap1429,skp003623,Martini Giovanni^0^0^1667,Antonio Marco Magliabechi^1633^1714^0,1
gap1433,skp003623,Marucelli Francesco^0^0^1671,Antonio Marco Magliabechi^1633^1714^0,1
gap1436,skp003623,Marzi Medici Pier Francesco^0^0^1675,Antonio Marco Magliabechi^1633^1714^0,1
gap1439,skp003623,Massa Giovanni Domenico^0^0^1675,Antonio Marco Magliabechi^1633^1714^0,1
gap1444,skp003623,Mattioli Ercole^0^0^1693,Antonio Marco Magliabechi^1633^1714^0,1
gap1451,skp003623,Mazza Tommaso^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap1474,skp003623,Mengoli Pietro^0^0^1676,Antonio Marco Magliabechi^1633^1714^0,1
gap1490,skp003623,Mezzabarba Birago Francesco Maria^0^0^1699,Antonio Marco Magliabechi^1633^1714^0,1
gap1495,skp003623,Michel Angelo;francescano^0^0^1693,Antonio Marco Magliabechi^1633^1714^0,1
gap1498,skp003623,Michelangelo di Candia^0^0^1681,Antonio Marco Magliabechi^1633^1714^0,1
gap1510,skp003623,Minozzi Marcantonio^0^0^1675,Antonio Marco Magliabechi^1633^1714^0,1
gap1528,skp003623,Monforte Antonio^0^0^1682,Antonio Marco Magliabechi^1633^1714^0,1
gap1532,skp003623,Montanari Geminiano^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap1534,skp003623,Montemellini Niccol•^0^0^1695,Antonio Marco Magliabechi^1633^1714^0,1
gap1553,skp003623,Moscheni Carlo^0^0^1675,Antonio Marco Magliabechi^1633^1714^0,1
gap1563,skp003623,Nairone Fausto^0^0^1682,Antonio Marco Magliabechi^1633^1714^0,1
gap1564,skp003623,Naldini Francesco Maria^0^0^1677,Antonio Marco Magliabechi^1633^1714^0,1
gap1573,skp003623,Negri Francesco^0^0^1684,Antonio Marco Magliabechi^1633^1714^0,1
gap1599,skp003623,Nomi Federico^0^0^1692,Antonio Marco Magliabechi^1633^1714^0,1
gap1625,skp003623,Orlandi Francesco^0^0^1689,Antonio Marco Magliabechi^1633^1714^0,1
gap1643,skp003623,Pagani Francesco Maria^0^0^1682,Antonio Marco Magliabechi^1633^1714^0,1
gap1646,skp003623,Paioli Anselmo^0^0^1684,Antonio Marco Magliabechi^1633^1714^0,1
gap1647,skp003623,Palazzi Giovanni^0^0^1676,Antonio Marco Magliabechi^1633^1714^0,1
gap1652,skp003623,Palmieri Cristoforo^0^0^1689,Antonio Marco Magliabechi^1633^1714^0,1
gap1655,skp003623,Panciatichi Caterina Angelica^0^0^1666,Antonio Marco Magliabechi^1633^1714^0,1
gap1669,skp003623,Paravicini Baldassarre^0^0^1683,Antonio Marco Magliabechi^1633^1714^0,1
gap1738,skp003623,Pignattelli Stefano^0^0^1681,Antonio Marco Magliabechi^1633^1714^0,1
gap1742,skp003623,Pindemonte Giovanni^0^0^1676,Antonio Marco Magliabechi^1633^1714^0,1
gap1757,skp003623,Poderetti Giovanni Maria^0^0^1683,Antonio Marco Magliabechi^1633^1714^0,1
gap1780,skp003623,Puccini Francesco^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap1792,skp003623,Quilici Giuseppe Maria^0^0^1689,Antonio Marco Magliabechi^1633^1714^0,1
gap1796,skp003623,Raffaelli Raffaello^0^0^1683,Antonio Marco Magliabechi^1633^1714^0,1
gap1799,skp003623,Raillard Giacomo^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap1810,skp003623,Rautenfels Jacob^0^0^1676,Antonio Marco Magliabechi^1633^1714^0,1
gap1815,skp003623,Redi Francesco^1626^1697^0,Antonio Marco Magliabechi^1633^1714^0,1
gap1823,skp003623,Reiser Anton^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap1834,skp003623,Reyer Samuel^0^0^1689,Antonio Marco Magliabechi^1633^1714^0,1
gap1857,skp003623,Rinaldini Carlo^0^0^1670,Antonio Marco Magliabechi^1633^1714^0,1
gap1876,skp003623,Rossetti Donato^0^0^1672,Antonio Marco Magliabechi^1633^1714^0,1
gap1898,skp003623,Ruggieri Tommaso^0^0^1675,Antonio Marco Magliabechi^1633^1714^0,1
gap1969,skp003623,Semino Domenico^0^0^1677,Antonio Marco Magliabechi^1633^1714^0,1
gap1972,skp003623,Seravalli Angelo^0^0^1693,Antonio Marco Magliabechi^1633^1714^0,1
gap1976,skp003623,Sesti Ludovico^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap1989,skp003623,Siminetti Averano^0^0^1677,Antonio Marco Magliabechi^1633^1714^0,1
gap2009,skp003623,Sparaviero Francesco^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap2016,skp003623,Spitzel Gottlieb Th[eophilus]^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap2026,skp003623,Steensen Nicolaus^1638^1686^0,Antonio Marco Magliabechi^1633^1714^0,1
gap2036,skp003623,Strozzi Luigi^0^0^1684,Antonio Marco Magliabechi^1633^1714^0,1
gap2037,skp003623,Strozzi Matteo^0^0^1677,Antonio Marco Magliabechi^1633^1714^0,1
gap2040,skp003623,Sturm Johann Christoph^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap2047,skp003623,Svetoni Agostino^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap2049,skp003623,Tacca Pietro^0^0^1677,Antonio Marco Magliabechi^1633^1714^0,1
gap2054,skp003623,Talluri Domenico^0^0^1672,Antonio Marco Magliabechi^1633^1714^0,1
gap2079,skp003623,Tiepolo Gian Domenico^0^0^1681,Antonio Marco Magliabechi^1633^1714^0,1
gap2082,skp003623,Tinassi Niccolò Angelo^0^0^1679,Antonio Marco Magliabechi^1633^1714^0,1
gap2088,skp003623,Tomansi Leopoldo^0^0^1686,Antonio Marco Magliabechi^1633^1714^0,1
gap2090,skp003623,Tonelli Ippolito^0^0^1674,Antonio Marco Magliabechi^1633^1714^0,1
gap2101,skp003623,Tournes Samuel de^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap2105,skp003623,Tozzi Luca^0^0^1693,Antonio Marco Magliabechi^1633^1714^0,1
gap2110,skp003623,Trinchiero Pietro Andrea^0^0^1676,Antonio Marco Magliabechi^1633^1714^0,1
gap2111,skp003623,Triveri Francesco Antonio^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap2123,skp003623,Vaglierino Giovanni Battista^0^0^1667,Antonio Marco Magliabechi^1633^1714^0,1
gap2124,skp003623,Vaira Antonio^0^0^1695,Antonio Marco Magliabechi^1633^1714^0,1
gap2128,skp003623,Valero Pedro^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap2139,skp003623,Vanni Giovan Francesco^0^0^1687,Antonio Marco Magliabechi^1633^1714^0,1
gap2161,skp003623,Vettori Vincenzo^0^0^1669,Antonio Marco Magliabechi^1633^1714^0,1
gap2163,skp003623,Viali Felice^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap2181,skp003623,Vitale Girolamo^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap2201,skp003623,Wetstein Heinrich^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
gap2202,skp003623,Wetstein Jean Rudolph^0^0^1684,Antonio Marco Magliabechi^1633^1714^0,1
gap2217,skp003623,Zabarella Scipione^0^0^1682,Antonio Marco Magliabechi^1633^1714^0,1
gap2223,skp003623,Zani Valerio^0^0^1678,Antonio Marco Magliabechi^1633^1714^0,1
gap2224,skp003623,Zanoni Giacomo^0^0^1676,Antonio Marco Magliabechi^1633^1714^0,1
gap2270,skp003623,Auracher Tobia Osvaldo^0^0^1686,Antonio Marco Magliabechi^1633^1714^0,1
gap2274,skp003623,Arnaud Lorenzo^0^0^1677,Antonio Marco Magliabechi^1633^1714^0,1
gap2275,skp003623,Borde Pietro^0^0^1686,Antonio Marco Magliabechi^1633^1714^0,1
gap2278,skp003623,La Nou Giovanni^0^0^1658,Antonio Marco Magliabechi^1633^1714^0,1
gap2282,skp003623,Jean Possuel^0^0^1685,Antonio Marco Magliabechi^1633^1714^0,1
gap2283,skp003623,Claude Rigaud^0^0^1685,Antonio Marco Magliabechi^1633^1714^0,1
skp003733,skp003623,Antonius de Macedo^1612^1693^0,Antonio Marco Magliabechi^1633^1714^0,1
skp004230,skp003623,Augustinus Coltellini^1613^1693^0,Antonio Marco Magliabechi^1633^1714^0,1
skp007381,skp003623,Charles Patin^1633^1693^0,Antonio Marco Magliabechi^1633^1714^0,1
skp007733,skp003623,Christian Daum^0^0^1682,Antonio Marco Magliabechi^1633^1714^0,1
skp008550,skp003623,Conrad Samuel Schurtzfleisch^0^0^1683,Antonio Marco Magliabechi^1633^1714^0,1
skp009121,skp003623,Cosimo III de Medici^1642^1723^0,Antonio Marco Magliabechi^1633^1714^0,1
skp009720,skp003623,Daniel Cosson^1648^1688^0,Antonio Marco Magliabechi^1633^1714^0,1
skp009845,skp003623,Daniel van Papenbroeck^1628^1714^0,Antonio Marco Magliabechi^1633^1714^0,1
skp010626,skp003623,Dominico Bellucius^0^0^1653,Antonio Marco Magliabechi^1633^1714^0,1
skp011724,skp003623,Emery Bigot^1626^1689^0,Antonio Marco Magliabechi^1633^1714^0,1
skp012062,skp003623,Etienne Le Moine^1624^1689^0,Antonio Marco Magliabechi^1633^1714^0,1
skp012261,skp003623,Ezechiel Spanheim^1629^1710^0,Antonio Marco Magliabechi^1633^1714^0,1
skp013335,skp003623,Francesco Maria Ceffini^0^0^1652,Antonio Marco Magliabechi^1633^1714^0,1
skp015901,skp003623,Georg Arnold Burger^0^0^1680,Antonio Marco Magliabechi^1633^1714^0,1
skp015922,skp003623,Georg Caspar Kirchmayer^0^0^1684,Antonio Marco Magliabechi^1633^1714^0,1
skp016830,skp003623,Gijsbert Cuper^1644^1716^0,Antonio Marco Magliabechi^1633^1714^0,1
skp016870,skp003623,Gilles Ménage^1613^1692^0,Antonio Marco Magliabechi^1633^1714^0,1
skp016959,skp003623,Giovanni Cinelli Calvolli^1625^1706^0,Antonio Marco Magliabechi^1633^1714^0,1
skp017502,skp003623,Gregorio Leti^1630^1701^0,Antonio Marco Magliabechi^1633^1714^0,1
skp018807,skp003623,Heinrich Meibom^1655^1700^0,Antonio Marco Magliabechi^1633^1714^0,1
skp020060,skp003623,Holger Jacobaeus^1650^1701^0,Antonio Marco Magliabechi^1633^1714^0,1
skp023799,skp003623,Jacob Spon^1647^1685^0,Antonio Marco Magliabechi^1633^1714^0,1
skp024024,skp003623,Jacobus Gronovius^1645^1716^0,Antonio Marco Magliabechi^1633^1714^0,1
skp024160,skp003623,Jacobus Tollius^1633^1696^0,Antonio Marco Magliabechi^1633^1714^0,1
skp025230,skp003623,Jean Antoine Huguetan^1647^1750^0,Antonio Marco Magliabechi^1633^1714^0,1
skp026524,skp003623,Joannes Petrus d'Apples^1656^1733^0,Antonio Marco Magliabechi^1633^1714^0,1
skp027249,skp003623,Johan de Witt^1662^1701^0,Antonio Marco Magliabechi^1633^1714^0,1
skp027356,skp003623,Johann Albert Fabricius^1668^1736^0,Antonio Marco Magliabechi^1633^1714^0,1
skp027530,skp003623,Johann Christoph Wagenseil^1633^1705^0,Antonio Marco Magliabechi^1633^1714^0,1
skp028586,skp003623,Johannes Georgius Graevius^1632^1703^0,Antonio Marco Magliabechi^1633^1714^0,1
skp031486,skp003623,Laurentius Theodorus Gronovius^1648^1724^0,Antonio Marco Magliabechi^1633^1714^0,1
skp037274,skp003623,Paolo Boccone^1633^1704^0,Antonio Marco Magliabechi^1633^1714^0,1
skp037316,skp003623,Pasquier Quesnel^1634^1719^0,Antonio Marco Magliabechi^1633^1714^0,1
skp041798,skp003623,Stephanus Gradius^1613^1683^0,Antonio Marco Magliabechi^1633^1714^0,1
skp044470,skp003623,Willem Goes^1611^1686^0,Antonio Marco Magliabechi^1633^1714^0,1
skp016830,skp003657,Gijsbert Cuper^1644^1716^0,Antonius Borremans^0^1683^0,1
skp003717,skp035864,Antonius Schultingh^1659^1734^0,Nicolaas Heinsius^1620^1681^0,1
skp028586,skp003913,Johannes Georgius Graevius^1632^1703^0,Arnold Moonen^1644^1711^0,1
skp016830,skp004964,Gijsbert Cuper^1644^1716^0,Bengt Gabrielsson Oxenstierna^1623^1702^0,1
skp028586,skp006529,Johannes Georgius Graevius^1632^1703^0,Car. Sancta-Maureus^0^0^1682,1
